year,month,date,district,period,location,count,caseNo,content,source
114,3,114/03/01,三峽區,未註明,三峽區 三峽區中華路63巷 / 該巷,1,H250301-2118,三峽區中華路63巷，該巷道長期長期有改裝車行駛產生噪音，請單位加強對改裝車輛的取締，並在道路上設置警示交通標誌或科技執法設備。,1999市政信箱
114,3,114/03/01,永和區,夜間,永和區 改裝排氣管機車吵死人，連假超多，早上吵到半夜，我在家裡請,1,J250301-4020,改裝排氣管機車吵死人，連假超多，早上吵到半夜，我在家裡請不要叫我自己檢舉上傳！ 麻煩相關單位趕緊全部抓要抓罰錢，吵死了，現在都半夜兩點還在吵,1999市政信箱
114,3,114/03/02,八里區,夜間,八里區 舊城里中山路二段,1,J250302-4137,八里區 舊城里中山路二段149號時常有改裝汽車躁音從八里市區呼嘯而過 也沒人取締 晚上也是 常常造成擾民 希望能加裝躁音取締裝置 實感德便,1999市政信箱
114,3,114/03/02,新店區,夜間,新店區 北宜路一段 / 尤其是晚上時段,1,J250302-4013,您好，我是楊瑞筠/新店區住戶，居住於[北宜路一段84號]。近來，每逢假日（尤其是晚上時段），本區域經常有大量噪音車輛（如改裝排氣管機車、跑車等）行駛，產生極大噪音，不僅影響居民的生活品質，也造成安全隱憂。  這些車輛的引擎聲與排氣管噪音特別刺耳，嚴重影響居民的睡眠與休息，已成為長期困擾的問題。希望市府相關單位能夠重視，並採取適當措施，例如： 1. 加強巡邏與執法——增派警力在高發時段巡邏，對噪音車輛進行攔查並開罰。 2. 設置測速照相或噪音監測設備——在易發生噪音車輛聚集的道路設置監測設備，以利取締。 3. 設立禁行區或管制措施——評估是否能對改裝車輛或特定車型進行限行，降低噪音影響。 4. 加強宣導與檢驗——透過宣導與定期檢驗，減少非法改裝車輛上路。,1999市政信箱
114,3,114/03/03,三重區,夜間,三重區 影響人行道動線 / 夜晚時常聽到改裝車來回騎福隆路,1,J250303-4587,晚上22:00過後會有一群摩托車違停，影響人行道動線妨礙行人通行，夜晚時常聽到改裝車來回騎福隆路以及將車輛怠速數分鐘聽他們的破管聲，懇請警察協助關心又或是直接安裝噪音照相，因此店家屢次不該以擾民多時謝謝。,1999市政信箱
114,3,114/03/03,三峽區,夜間,三峽區 三峽大德路 / 學程路,1,J250303-4581,三峽大德路 學程路 三樹路每天晚上不定時皆有數台改裝排氣管汽/機車，競速飆車，排氣管的噪音已經造成附近居民恐慌及困擾，也檢舉好多次了，皆無法有效改善，盼市長能重視,1999市政信箱
114,3,114/03/03,板橋區,未註明,板橋區 板橋區南雅南路二段144巷 / 該處沿線道路,1,H250303-2675,板橋區南雅南路二段144巷8號，該處沿線道路長期不定時有改裝車輛呼嘯而過，製造聲響擾鄰，故請單位評估設置聲音照相機。,1999市政信箱
114,3,114/03/03,林口區,未註明,林口區 林口區南勢街,1,H250303-2002,林口區南勢街215號周邊，晚間22:00後經常有改裝車來回行駛，請相關單位設置攔檢站攔檢。,1999市政信箱
114,3,114/03/05,樹林區,夜間,樹林區 樹林區八德街 / 凌晨時段,1,H250305-2026,樹林區八德街253號附近，凌晨時段常會有改裝機車疾駛通過，期間傳出排氣管噪音，鄰近住戶不堪其擾，又難記下車牌檢舉，請單位加強巡邏取締、維護居住安寧。,1999市政信箱
114,3,114/03/07,新莊區,夜間,新莊區 仍有改裝排氣管汽機車在民安西路,1,J250307-4478,10點過後 每天都有改裝排氣管汽機車催油門 是否可以加強取締？ 每天晚上10點過後 仍有改裝排氣管汽機車在民安西路這條催油門 家住18樓依然聽得一清二楚 是否可以加強取締？,1999市政信箱
114,3,114/03/07,新莊區,未註明,新莊區 新莊區新泰路284巷 / 請單位於前述時段,1,H250307-2222,新莊區新泰路284巷5號，該處刺青店常有民眾於晨00時至零晨5時聚集，期間常有汽、機車改裝排氣管噪音及大聲喧嘩吵鬧噪音，周遭鄰居多次通報警察局未見改善，請單位於前述時段加強巡邏稽查。,1999市政信箱
114,3,114/03/07,五股區,夜間,五股區 此路段 / 路段,1,J250307-4036,你好，此路段為重要的交通地理位置，路段直，深夜22:00後會許多改裝車於此地大踩油門，導致附近居民被噪音困擾許久，於五股人社團多年前就有民眾提出，至今2025年並未改善，也有議員極力爭取，但警察攔檢的效果並未顯著，懇請政府能在此處爭設噪音取締或是科技執法，如有需要也可發起居民聯署，謝謝,1999市政信箱
114,3,114/03/07,泰山區,夜間,泰山區 泰山區大科路,1,H250307-2007,泰山區大科路，位於黎民技術學院附近、泰山往五股方向，長期於周日凌晨04:00至005:00期間會有改裝車輛行駛、影響鄰近住戶安寧，故請單位於週日4點至5點設置攔檢站稽查並加強取締。,1999市政信箱
114,3,114/03/09,新店區,未註明,新店區 北宜路二段 / 故有少數機車噪音特別大的騎士繞進竹林路,1,J250309-4076,北宜路二段青潭國小前有噪音取締照相機，故有少數機車噪音特別大的騎士繞進竹林路再轉出，造成噪音污染，可否增設哨音取締照相機於竹林路，或增加取締行動，杜絕投機份子擾鄰,1999市政信箱
114,3,114/03/09,樹林區,未註明,樹林區 連續在新北市樹林區文化街上來回炸街 / 想懇請警方調閱事發當晚道路,1,J250309-4017,事情發生在114年3月9日1時6分，有兩位年輕男生騎著改裝車，連續在新北市樹林區文化街上來回炸街競速，並且都未攜帶安全帽駕駛車輛！事發當下本人已報警協尋警方處理。警員到場後，我有提供影片給警員查看，警員核查完兩位競速的年輕人變離去。想懇請警方調閱事發當晚道路監視器，嚴肅處理此案件。違規改裝車輛排氣管發出巨大噪音及道路競速已嚴重影響道路安全！並且打擾到文化街上居民休息。希望能夠以法律的方式來制裁兩位違法的年輕人，還給我們居民一個安全的道路及安寧的環境休息，因檔案內容過大，我將以片段上傳佐證，如需完整影片可聯絡我協助幫忙,1999市政信箱
114,3,114/03/10,泰山區,夜間,泰山區 泰山區泰林路三段 / 建議於該路段,1,H250310-2165,泰山區泰林路三段513號「泰山國中」附近，長期於凌晨3點至6點間會有改裝車行經、產生噪音嚴重擾鄰，建議於該路段加裝聲音照相科技執法設備或增加噪音臨檢站，以遏止及取締車輛。,1999市政信箱
114,3,114/03/10,土城區,夜間,土城區 土城區延吉街與明德路一段 / 該路,1,H250310-2117,土城區延吉街與明德路一段，該路口長期於晚上22點後有改裝車汽、機車行經徘徊，所生之噪音嚴重擾鄰，建請單位於此路段增設聲音照相科技執法設備取締作用。,1999市政信箱
114,3,114/03/10,深坑區,夜間,深坑區 深坑區北深路三段,1,H250310-2001,深坑區北深路三段103號，該址一帶於晚間23時到隔日凌晨1時經常有改裝車來回行駛的噪音問題，且因該處有護理之家的醫療機構，故請單位務必加強巡邏與取締。,1999市政信箱
114,3,114/03/11,樹林區,夜間,樹林區 懇請協助改善大安路,1,J250311-4533,懇請協助改善大安路夜間噪音問題,1999市政信箱
114,3,114/03/11,新莊區,夜間,新莊區 新莊區中正路,1,H250311-2179,新莊區中正路740號，靠近迴龍捷運站，該址晚上有很多改裝車很吵，故民眾欲申請噪音拍照設備，請單位查處。,1999市政信箱
114,3,114/03/13,新店區,未註明,新店區 中央路,1,J250313-4513,中央路社區邊上有公車站，但公車要進出車站打方向燈的聲音太大聲，希望能降低公車方向燈的音量，另外公車起步的引擎聲也很大，希望能加快更換成電動公車的計劃,1999市政信箱
114,3,114/03/13,泰山區,未註明,泰山區 泰山區公園路 / 該路段,1,H250313-2079,泰山區公園路32號，該路段自113年底起，每日23:00至01:00間有改裝排氣管的機車行經而過，其噪音影響居民，曾向警局反映仍未改善，要求單位設置噪音監測器以偵測噪音進行取締。,1999市政信箱
114,3,114/03/13,鶯歌區,未註明,鶯歌區 鶯歌區永和街 / 因附近鶯歌路有設置噪音檢測設備以致車輛改往永和街,1,H250313-2075,鶯歌區永和街，不定時會有改裝汽機車噪音，因附近鶯歌路有設置噪音檢測設備以致車輛改往永和街跑，建議永和街也比照辦理設置噪音檢測設備或者先設置警示公告牌，請相關單位協助處理。,1999市政信箱
114,3,114/03/13,板橋區,夜間,板橋區 我的住處位於新北市板橋區光華街15巷 / 而巷子口靠近光華街與西門街,1,J250313-4039,您好，我的住處位於新北市板橋區光華街15巷內，而巷子口靠近光華街與西門街口有一家機車改裝店，店名為鴻泰車業，地址是新北市板橋區西門街18-4號。這家店每天都有青少年聚集在車行到深夜，每天將近半夜都會有很吵的改裝車大吹油門通過光華街15巷通往南雅西路，嚴重妨礙深夜巷內寧靜！此事已向里長周秀美反應，但店家也都否認是他們的客人。這些噪音都是自從鴻泰車業開店後才開始的。已經長期這樣，真的受不了了！請相關單位協助於光華街15巷內中段設置噪音取締設備！拜託了！還給巷內居民安靜！拜託派員警於深夜時段（23：00～01：00）駐點取締！,1999市政信箱
114,3,114/03/14,林口區,未註明,林口區 00間馳騁在林口區中華路雙向路段 / 請單位於中華路501號至530號雙向路段,1,H250314-2108,許多改裝機車長期於01:00至03:00間馳騁在林口區中華路雙向路段，員警於後方追逐、鳴笛、取締，此作法相當擾民，請單位於中華路501號至530號雙向路段增設聲音照相取締車輛噪音聲音科技執法。,1999市政信箱
114,3,114/03/24,其他區,未註明,其他區 故再次進線,1,H250324-2238,民眾曾反映H250314-2245及H250320-2068案件，有關辦案疑義、環保罰單疑義一案，3/24 16:30左右有接獲一通自稱是環保局/噪音稽查科的先生來電，民眾表示之前致電環保局時，只要提到要錄音都會直接被掛斷電話，而其同意讓民眾全程錄音，但民眾詢問其姓名及分機等資料都不肯說，質疑其什麼資料都不願意提供，怎麼能為自己所說的話負責任，也憑什麼認為其真的是環保局人員，其僅回覆「你乖乖去申訴就對了」，並告知「如果不理，之後被開罰是你的事情，案件已經講好了會交給法制局訴願委員會」等，故再次進線反映，要求承辦人員回電時須告知自己的姓名、分機及編號，並讓民眾電話錄音。,1999市政信箱
114,3,114/03/17,淡水區,未註明,淡水區 位於北新路182巷為一個下坡路段 / 我希望你們可以於這個路,1,J250317-4558,位於北新路182巷為一個下坡路段，但是機車騎士經過時並不會刻意減速反而會加速行駛，導致噪音極大，我是位於附近就讀淡大的學生，但因為這個下坡導致睡眠品質極差注意力無法集中等等情況發生，就算我將讀書地點轉移至圖書館，這個噪音位於晚間十一點以後仍然持續發生，使我的精神每況愈下，再加上會有改管機車的情況，噪音的吵鬧程度便又更上一層樓了，我希望你們可以於這個路口施加紅綠燈或者是測速照相機，並且多設立減速條以及派駐警員駐守於附近取締違法飆車或者是違法改車的人士以提供給我們這些附近居民更好的休息環境。,1999市政信箱
114,3,114/03/17,深坑區,未註明,深坑區 北深路三段,1,J250317-4357,北深路三段常有改裝車輛製造噪音,1999市政信箱
114,3,114/03/17,三峽區,未註明,三峽區 三峽區正義街與白雞路,1,H250317-2041,三峽區正義街與白雞路口，長期18:30至23:00之間有改裝車輛呼嘯而過，製造聲響擾鄰，故請單位前往取締。,1999市政信箱
